date,ticker,name,p20,p60,rank20,rank60,train_cutoff20,train_cutoff60
2026-09-22,222800,심텍,-0.057229811720810805,-0.07775981094735816,324,330,2025-11-27,2025-10-28
2026-09-22,226950,올릭스,0.01970684916394245,-0.0225834237717913,134,262,2025-11-27,2025-10-28
2026-09-22,229640,LS에코에너지,-0.08169935947860113,-0.05042248664815867,337,317,2025-11-27,2025-10-28
2026-09-22,232140,와이씨,-0.00015405555858484927,-0.06032577725088494,214,321,2025-11-27,2025-10-28
2026-09-22,237690,에스티팜,0.049032004149070045,0.05178088749843094,10,22,2025-11-27,2025-10-28
2026-09-22,240810,원익IPS,-0.0298010358299234,-0.024840796743190147,294,268,2025-11-27,2025-10-28
2026-09-22,241560,두산밥캣,0.026422061077280116,0.021576492038998866,92,104,2025-11-27,2025-10-28
2026-09-22,241710,코스메카코리아,0.021709456687906643,-0.012783561962553128,120,235,2025-11-27,2025-10-28
2026-09-22,247540,에코프로비엠,0.019278310611898823,0.025795639566491734,137,80,2025-11-27,2025-10-28
2026-09-22,251270,넷마블,0.031379322135270886,0.06020277386812292,66,12,2025-11-27,2025-10-28
2026-09-22,251970,펌텍코리아,0.02172142846708539,-0.013469101031784395,119,240,2025-11-27,2025-10-28
2026-09-22,252990,샘씨엔에스,-0.01255227209399116,-0.05243894572386881,256,319,2025-11-27,2025-10-28
2026-09-22,253590,네오셈,-0.06126681897872405,-0.013830122616311391,326,242,2025-11-27,2025-10-28
2026-09-22,257720,실리콘투,0.010156849643013461,0.014952987174238336,184,137,2025-11-27,2025-10-28
2026-09-22,259960,크래프톤,0.0431060427024353,0.02168460188687819,31,102,2025-11-27,2025-10-28
2026-09-22,263750,펄어비스,0.014582832825667719,0.028235303947890974,160,71,2025-11-27,2025-10-28
2026-09-22,267250,HD현대,0.008406525933524122,0.006923282607326931,191,166,2025-11-27,2025-10-28
2026-09-22,267260,HD현대일렉트릭,0.00017073628279288096,0.005791700759487074,213,170,2025-11-27,2025-10-28
2026-09-22,267270,HD건설기계,0.0025084167924787903,-0.0007382158147565688,206,194,2025-11-27,2025-10-28
2026-09-22,271560,오리온,0.044041395488219,0.01363549385981815,29,145,2025-11-27,2025-10-28
2026-09-22,272210,한화시스템,-0.03225470002947442,-0.03610026061840541,298,297,2025-11-27,2025-10-28
2026-09-22,277810,레인보우로보틱스,0.013159541709493723,0.026483793041002627,165,76,2025-11-27,2025-10-28
2026-09-22,278470,에이피알,0.013125884234477546,0.018403499881465807,166,121,2025-11-27,2025-10-28
2026-09-22,279570,케이뱅크,0.0234924769038687,0.014121920788440174,108,139,2025-11-27,2025-10-28
2026-09-22,280360,롯데웰푸드,-0.0032720654712947183,-0.021005089884912904,227,258,2025-11-27,2025-10-28
2026-09-22,281740,레이크머티리얼즈,0.058332600456015606,0.08112990101281055,5,4,2025-11-27,2025-10-28
2026-09-22,281820,케이씨텍,-0.023054415535653853,-0.00472783730005851,280,207,2025-11-27,2025-10-28
2026-09-22,282330,BGF리테일,0.0203442571050359,-0.012804099769305933,131,236,2025-11-27,2025-10-28
2026-09-22,285130,SK케미칼,0.012922097774563084,0.009850240986950688,168,158,2025-11-27,2025-10-28
2026-09-22,290650,엘앤씨바이오,0.025633673761220915,0.0017358288267227955,96,184,2025-11-27,2025-10-28
2026-09-22,293490,카카오게임즈,0.008075532589106926,0.023257068256802675,193,93,2025-11-27,2025-10-28
2026-09-22,294870,IPARK현대산업개발,0.021543377193164532,-0.026275833449738113,123,272,2025-11-27,2025-10-28
2026-09-22,295310,에이치브이엠,-0.030425292372681767,-0.047647632573762366,296,313,2025-11-27,2025-10-28
2026-09-22,298020,효성티앤씨,0.02191171624678866,0.021905052362373844,118,100,2025-11-27,2025-10-28
2026-09-22,298040,효성중공업,-0.027911363736892653,-0.021073095662252933,292,259,2025-11-27,2025-10-28
2026-09-22,298380,에이비엘바이오,0.028840014966324094,0.029675579555224575,80,67,2025-11-27,2025-10-28
2026-09-22,307950,현대오토에버,0.022503921239847794,0.030283934606626643,116,64,2025-11-27,2025-10-28
2026-09-22,310210,보로노이,0.011835343958134795,0.009930132939191573,173,156,2025-11-27,2025-10-28
2026-09-22,316140,우리금융지주,0.016288089338906988,-0.00981003755081352,153,224,2025-11-27,2025-10-28
2026-09-22,319400,현대무벡스,0.008468544930138737,0.023585014949919186,190,90,2025-11-27,2025-10-28
2026-09-22,319660,피에스케이,-0.014448759879546547,-0.005845534831700551,263,208,2025-11-27,2025-10-28
2026-09-22,322000,HD현대에너지솔루션,0.02155782972595272,-0.009400644291340915,122,221,2025-11-27,2025-10-28
2026-09-22,323280,태성,-0.009273241458931103,-0.004074597676292967,246,202,2025-11-27,2025-10-28
2026-09-22,323410,카카오뱅크,0.04509250775366976,0.023337873093950245,24,92,2025-11-27,2025-10-28
2026-09-22,326030,SK바이오팜,0.03634276213429343,0.05076872425770884,47,24,2025-11-27,2025-10-28
2026-09-22,327260,RF머트리얼즈,-0.042911903876186146,-0.11069375818840356,310,339,2025-11-27,2025-10-28
2026-09-22,328130,루닛,-0.011544571049822358,0.02705561714659392,254,74,2025-11-27,2025-10-28
2026-09-22,329180,HD현대중공업,0.017258642006922863,0.010622942718712095,150,155,2025-11-27,2025-10-28
2026-09-22,336260,두산퓨얼셀,-0.06517329526727562,-0.029977326779503786,328,285,2025-11-27,2025-10-28
2026-09-22,347700,스피어,-0.07407167030727928,-0.07945952248569794,334,332,2025-11-27,2025-10-28
2026-09-22,347850,디앤디파마텍,0.024792660480853223,-0.007577925964385237,101,214,2025-11-27,2025-10-28
2026-09-22,352820,하이브,0.04705483797755269,0.04854457298771436,17,31,2025-11-27,2025-10-28
2026-09-22,353200,대덕전자,-0.02868436053057772,-0.04738907711795432,293,311,2025-11-27,2025-10-28
2026-09-22,356860,티엘비,-0.08690831001729651,-0.08212711707303463,339,333,2025-11-27,2025-10-28
2026-09-22,357780,솔브레인,0.019837094955301254,0.00971612635483142,133,160,2025-11-27,2025-10-28
2026-09-22,358570,지아이이노베이션,0.018636800105170243,0.03878770801545231,142,50,2025-11-27,2025-10-28
2026-09-22,361610,SK아이이테크놀로지,-0.013532941276378104,-0.04266341706901551,260,305,2025-11-27,2025-10-28
2026-09-22,373220,LG에너지솔루션,-0.001722389874505687,0.006024297908882586,222,169,2025-11-27,2025-10-28
2026-09-22,375500,DL이앤씨,-0.0003144379602334623,-0.02778458123466872,217,279,2025-11-27,2025-10-28
2026-09-22,377300,카카오페이,0.007631658854507709,0.023199590197691074,194,94,2025-11-27,2025-10-28
2026-09-22,383220,F&F,0.03918338614693382,0.01938072008781146,40,115,2025-11-27,2025-10-28
2026-09-22,388210,씨엠티엑스,-0.0408076153805984,-0.013339970571347018,308,239,2025-11-27,2025-10-28
2026-09-22,402340,SK스퀘어,-0.026224761643847287,-0.034364896530832086,285,295,2025-11-27,2025-10-28
2026-09-22,403870,HPSP,-0.018860798050101397,-0.016348666616108017,274,248,2025-11-27,2025-10-28
2026-09-22,417200,LS머트리얼즈,-0.01739052024814468,-0.0021248662618261883,270,200,2025-11-27,2025-10-28
2026-09-22,420770,기가비스,-0.027262797246830457,-0.04739243233393673,290,312,2025-11-27,2025-10-28
2026-09-22,425420,티에프이,-0.03792790634469115,-0.04676850111191276,306,310,2025-11-27,2025-10-28
2026-09-22,437730,삼현,-0.08848259772375033,-0.07823250105210872,340,331,2025-11-27,2025-10-28
2026-09-22,440110,파두,-0.049159233451262004,-0.07131016563788954,317,329,2025-11-27,2025-10-28
2026-09-22,443060,HD현대마린솔루션,-0.0003734178072658385,-0.02381449760968893,218,266,2025-11-27,2025-10-28
2026-09-22,445680,큐리옥스바이오시스템즈,0.03269266163936682,0.03789025808890582,62,51,2025-11-27,2025-10-28
2026-09-22,450080,에코프로머티,0.020625416485794933,0.056540686385598456,129,16,2025-11-27,2025-10-28
2026-09-22,454910,두산로보틱스,-0.009421464319497846,-0.019526725101210035,248,256,2025-11-27,2025-10-28
2026-09-22,457190,이수스페셜티케미컬,0.025328103251927442,0.02919200337476197,99,69,2025-11-27,2025-10-28
2026-09-22,458870,씨어스,-0.001838545551995657,0.025123975959506283,223,84,2025-11-27,2025-10-28
2026-09-22,466100,클로봇,0.01924540608337679,0.053189131209874174,138,20,2025-11-27,2025-10-28
2026-09-22,475150,SK이터닉스,-0.06991800562185671,-0.10373155752147674,331,338,2025-11-27,2025-10-28
2026-09-22,475830,오름테라퓨틱,-0.05842510111946918,0.01824835481012623,325,123,2025-11-27,2025-10-28
2026-09-22,476060,온코닉테라퓨틱스,-0.006104792758569003,-0.04156722617736197,240,303,2025-11-27,2025-10-28
2026-09-22,476830,알지노믹스,0.05511838732074053,0.0347242011638964,7,54,2025-11-27,2025-10-28
2026-09-22,483650,달바글로벌,0.0011628685556232866,-0.012054514751773689,208,234,2025-11-27,2025-10-28
2026-09-22,489790,한화비전,0.018685291805301013,0.004478451637209142,141,175,2025-11-27,2025-10-28
2026-09-22,491000,리브스메드,0.05236198501725124,0.04595253995123752,8,33,2025-11-27,2025-10-28
2026-09-22,950160,코오롱티슈진,-0.050620937421618856,-0.04006440268615564,320,300,2025-11-27,2025-10-28
2026-09-22,950260,인제니아테라퓨틱스(Reg.S),-0.08599150158202874,-0.06533306714640053,338,327,2025-11-27,2025-10-28
